#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_pacdm           23:theta_pacdm           24:delta_pacdr           25:theta_pacdr        
       2.479614790946e+02       8.086198336700e-04      -1.432448520262e+00       6.708437041584e-05       7.714779828324e-05       1.479462027831e-04       9.757886268859e-08       2.958933823584e-05      -1.074336549235e+00       6.709142406854e-05       6.029299052986e-01       6.447531055123e-01      -1.432424342720e+00       6.677454135643e-05       2.284428554352e-03      -1.074351951064e+00       6.731060307745e-05      -1.575772058771e-02      -5.341593279863e-07       2.273170596480e-03       3.313455394110e-01      -1.074339769741e+00       6.713082429688e-05      -1.425278344604e+00       6.713082429464e-05 
       2.485947977475e+02       8.113159482184e-04      -1.432788587680e+00       6.724029520200e-05       7.926010629533e-05       1.507214643060e-04       1.015348493614e-07       3.014439699528e-05      -1.074591604344e+00       6.724759869128e-05       6.028886182603e-01       6.446822670453e-01      -1.432764147466e+00       6.692799050834e-05       2.295687843543e-03      -1.074607145373e+00       6.746800793340e-05      -1.583046674310e-02      -5.380847512327e-07       2.284284330731e-03       3.313324281173e-01      -1.074594849810e+00       6.728702070579e-05      -1.425743007356e+00       6.728702070350e-05 
       2.492281164004e+02       8.140152474898e-04      -1.433127833646e+00       6.739614445101e-05       8.142305947756e-05       1.535603303257e-04       1.057080974523e-07       3.071217702925e-05      -1.074846043526e+00       6.740370748868e-05       6.028467228776e-01       6.446116668499e-01      -1.433103128666e+00       6.708135400285e-05       2.306972804349e-03      -1.074861724534e+00       6.762534586840e-05      -1.590335105950e-02      -5.420285409351e-07       2.295422355059e-03       3.313192596944e-01      -1.074849313964e+00       6.744314567858e-05      -1.426205166633e+00       6.744314567622e-05 
       2.498614350534e+02       8.167177311533e-04      -1.433466294047e+00       6.755191958321e-05       8.363968394027e-05       1.564595814771e-04       1.101012704510e-07       3.129203450483e-05      -1.075099893701e+00       6.755975225447e-05       6.028041526921e-01       6.445412959387e-01      -1.433441322196e+00       6.723463338941e-05       2.318283421127e-03      -1.075115715465e+00       6.778261847067e-05      -1.597637325671e-02      -5.459907281661e-07       2.306584626521e-03       3.313060340154e-01      -1.075103189119e+00       6.759920108198e-05      -1.426664870086e+00       6.759920107955e-05 
       2.504947537063e+02       8.194233986982e-04      -1.433803893764e+00       6.770761668320e-05       8.591270470719e-05       1.594164994866e-04       1.147179162584e-07       3.188342580587e-05      -1.075353098537e+00       6.771572945977e-05       6.027608778770e-01       6.444711730753e-01      -1.433778652932e+00       6.738782488860e-05       2.329619678260e-03      -1.075369061836e+00       6.793982199953e-05      -1.604953296480e-02      -5.499713408127e-07       2.317771089133e-03       3.312927509540e-01      -1.075356418942e+00       6.775518293186e-05      -1.427122055111e+00       6.775518292938e-05 
       2.511280723592e+02       8.221322506217e-04      -1.434140596149e+00       6.786323378151e-05       8.824461390517e-05       1.624287473396e-04       1.195623530290e-07       3.248588356728e-05      -1.075605630556e+00       6.787163753464e-05       6.027168670508e-01       6.444013074052e-01      -1.434115084215e+00       6.754092667369e-05       2.340981559751e-03      -1.075621736164e+00       6.809695466695e-05      -1.612283028034e-02      -5.539704226953e-07       2.328981753992e-03       3.312794103793e-01      -1.075608975946e+00       6.791108914864e-05      -1.427576697329e+00       6.791108914609e-05 
       2.517613910121e+02       8.248442869682e-04      -1.434476487177e+00       6.801877472593e-05       9.063772361914e-05       1.654942761259e-04       1.246395716258e-07       3.309899804470e-05      -1.075857554244e+00       6.802748073940e-05       6.026720633677e-01       6.443316774182e-01      -1.434450702014e+00       6.769394274191e-05       2.352369049454e-03      -1.075873802937e+00       6.825402050880e-05      -1.619626509591e-02      -5.579880106107e-07       2.340216602433e-03       3.312660121625e-01      -1.075860924618e+00       6.806692422808e-05      -1.428028894678e+00       6.806692422545e-05 
       2.527134191369e+02       8.289271109292e-04      -1.434979590089e+00       6.825243137911e-05       9.435501172072e-05       1.701987777508e-04       1.327222267417e-07       3.403991255801e-05      -1.076234889941e+00       6.826161393034e-05       6.026032268707e-01       6.442275240319e-01      -1.434953390176e+00       6.792378625965e-05       2.369535292235e-03      -1.076251355180e+00       6.848998742525e-05      -1.630691286925e-02      -5.640622754001e-07       2.357150610907e-03       3.312457627366e-01      -1.076238297855e+00       6.830103170470e-05      -1.428703789297e+00       6.830103170200e-05 
       2.536654472616e+02       8.330171303793e-04      -1.435480797643e+00       6.848591120575e-05       9.822238801497e-05       1.750140286611e-04       1.413647598528e-07       3.500297834377e-05      -1.076610804586e+00       6.849559825915e-05       6.025324550381e-01       6.441239186065e-01      -1.435454178126e+00       6.815343225439e-05       2.386759309811e-03      -1.076627488114e+00       6.872579972624e-05      -1.641787040509e-02      -5.701785543307e-07       2.374139110522e-03       3.312253823304e-01      -1.076614250009e+00       6.853497474556e-05      -1.429373169152e+00       6.853497474272e-05 
       2.546174753864e+02       8.371143442864e-04      -1.435980217026e+00       6.871921823980e-05       1.022463721236e-04       1.799349854950e-04       1.505905040166e-07       3.598718686877e-05      -1.076985378598e+00       6.872943932939e-05       6.024596439584e-01       6.440208342888e-01      -1.435953173026e+00       6.838288535363e-05       2.404041048076e-03      -1.077002282151e+00       6.896146217025e-05      -1.652913677318e-02      -5.763369519445e-07       2.391181955821e-03       3.312048705124e-01      -1.076988861482e+00       6.876875906394e-05      -1.430037185098e+00       6.876875906097e-05 
       2.555695035111e+02       8.412187530884e-04      -1.436477776872e+00       6.895234803978e-05       1.064331870057e-04       1.849569181474e-04       1.604246749964e-07       3.699159225885e-05      -1.077358558480e+00       6.896313433842e-05       6.023847465223e-01       6.439182888654e-01      -1.436450303485e+00       6.861214174468e-05       2.421380453886e-03      -1.077375683789e+00       6.919697107539e-05      -1.664071172148e-02      -5.825375960545e-07       2.408279100259e-03       3.311842268439e-01      -1.077362078764e+00       6.900238062782e-05      -1.430695810589e+00       6.900238062473e-05 
       2.565215316358e+02       8.453303563250e-04      -1.436973311395e+00       6.918529134446e-05       1.107888327429e-04       1.900752517025e-04       1.708940896824e-07       3.801527968692e-05      -1.077730219923e+00       6.919667573338e-05       6.023077470887e-01       6.438163237259e-01      -1.436945403691e+00       6.884119283061e-05       2.438777472802e-03      -1.077747568711e+00       6.943231797539e-05      -1.675259458508e-02      -5.887805997590e-07       2.425430435771e-03       3.311634508907e-01      -1.077733777528e+00       6.923583030659e-05      -1.431348925775e+00       6.923583030338e-05 
       2.574735597606e+02       8.494491538043e-04      -1.437466756429e+00       6.941804377502e-05       1.153191412827e-04       1.952854431046e-04       1.820269196014e-07       3.905734070814e-05      -1.078100314835e+00       6.943006091300e-05       6.022286119059e-01       6.437149548518e-01      -1.437438409456e+00       6.907003493247e-05       2.456232048192e-03      -1.078117888817e+00       6.966749932179e-05      -1.686478481268e-02      -5.950660797813e-07       2.442635868222e-03       3.311425422172e-01      -1.078103909665e+00       6.946910436815e-05      -1.431996512468e+00       6.946910436481e-05 
       2.584255878853e+02       8.535751457575e-04      -1.437958147313e+00       6.965060582604e-05       1.200298124266e-04       2.005828947206e-04       1.938524772447e-07       4.011685597342e-05      -1.078468869754e+00       6.966329221817e-05       6.021472886806e-01       6.436141733470e-01      -1.437929356097e+00       6.929866928037e-05       2.473744122534e-03      -1.078486670636e+00       6.990251647503e-05      -1.697728206361e-02      -6.013941599858e-07       2.459895332792e-03       3.311215003861e-01      -1.078472501694e+00       6.970220443955e-05      -1.432638652007e+00       6.970220443607e-05 
       2.596003704510e+02       8.586764480035e-04      -1.438561672570e+00       6.993731754735e-05       1.260995699317e-04       2.072331130077e-04       2.094448346136e-07       4.144693372561e-05      -1.078921529111e+00       6.995088295214e-05       6.020438665177e-01       6.434906229518e-01      -1.438532326279e+00       6.958051150041e-05       2.495432819945e-03      -1.078939612316e+00       7.019229517691e-05      -1.711652332385e-02      -6.092617553889e-07       2.481267431670e-03       3.310953510315e-01      -1.078925206656e+00       6.998960440337e-05      -1.433423590746e+00       6.998960439971e-05 
       2.607751530166e+02       8.637887046571e-04      -1.439162051483e+00       7.022373388170e-05       1.324627356649e-04       2.139998815987e-04       2.261966700625e-07       4.280032556261e-05      -1.079371829779e+00       7.023824054426e-05       6.019369964887e-01       6.433679713592e-01      -1.439132142470e+00       6.986203457834e-05       2.517208877051e-03      -1.079390197867e+00       7.048182150937e-05      -1.725623022561e-02      -6.171946128810e-07       2.502721482124e-03       3.310689974366e-01      -1.079375552684e+00       7.027673762760e-05      -1.434200376317e+00       7.027673762375e-05 
       2.619499355823e+02       8.689119151358e-04      -1.439759162610e+00       7.050984609866e-05       1.391293363440e-04       2.208736540300e-04       2.441678950114e-07       4.417512260530e-05      -1.079819680751e+00       7.052536015471e-05       6.018266571298e-01       6.432462488133e-01      -1.439728683192e+00       7.014323138960e-05       2.539072185713e-03      -1.079838336257e+00       7.077108859177e-05      -1.739640162228e-02      -6.251929452057e-07       2.524257286496e-03       3.310424387850e-01      -1.079823448733e+00       7.056359695620e-05      -1.434968977079e+00       7.056359695216e-05 
       2.631247181480e+02       8.740460791470e-04      -1.440352956450e+00       7.079564892294e-05       1.461091352299e-04       2.278444611667e-04       2.634194089065e-07       4.556933147259e-05      -1.080265044983e+00       7.081224054399e-05       6.017128198489e-01       6.431254675689e-01      -1.440321898913e+00       7.042409834476e-05       2.561022635489e-03      -1.080283990417e+00       7.106009307824e-05      -1.753703651337e-02      -6.332569695417e-07       2.545874665251e-03       3.310156742591e-01      -1.080268857714e+00       7.085017910154e-05      -1.435729433655e+00       7.085017909729e-05 
       2.642995007136e+02       8.791911968755e-04      -1.440943443272e+00       7.108114002118e-05       1.534116092405e-04       2.349019052204e-04       2.840126881870e-07       4.698087308619e-05      -1.080707930260e+00       7.109888355145e-05       6.015954520197e-01       6.430056249371e-01      -1.440911799868e+00       7.070463487382e-05       2.583060114612e-03      -1.080727168102e+00       7.134883464195e-05      -1.767813411614e-02      -6.413869102131e-07       2.567573468378e-03       3.309887030391e-01      -1.080711787366e+00       7.113648403684e-05      -1.436481846717e+00       7.113648403237e-05 
       2.654742832793e+02       8.843472673595e-04      -1.441530518486e+00       7.136631105680e-05       1.610459188702e-04       2.420351733164e-04       3.060093787476e-07       4.840758538498e-05      -1.081148258231e+00       7.138528514040e-05       6.014745592925e-01       6.428867469409e-01      -1.441498281442e+00       7.098483447792e-05       2.605184510611e-03      -1.081167790930e+00       7.163730702688e-05      -1.781969309995e-02      -6.495829708984e-07       2.589353464599e-03       3.309615243116e-01      -1.081152159289e+00       7.142250541142e-05      -1.437226203009e+00       7.142250540672e-05 
       2.666490658449e+02       8.895142913888e-04      -1.442114185731e+00       7.165115923903e-05       1.690208714758e-04       2.492330696961e-04       3.294708932615e-07       4.984722976630e-05      -1.081586031718e+00       7.167144693553e-05       6.013501325836e-01       6.427688325454e-01      -1.442081347248e+00       7.126469627448e-05       2.627395710245e-03      -1.081605861690e+00       7.192550959288e-05      -1.796171297472e-02      -6.578453851376e-07       2.611214543424e-03       3.309341372540e-01      -1.081589976257e+00       7.170824268643e-05      -1.437962597222e+00       7.170824268149e-05 
       2.679861788300e+02       8.954086171094e-04      -1.442774362211e+00       7.197497070062e-05       1.785229859438e-04       2.574895156304e-04       3.580340405381e-07       5.149860161965e-05      -1.082081192263e+00       7.199686034594e-05       6.012042129672e-01       6.426357958350e-01      -1.442740829664e+00       7.158281665458e-05       2.652781512751e-03      -1.082101363476e+00       7.225320630034e-05      -1.812391597146e-02      -6.673304829015e-07       2.636194703965e-03       3.309027113451e-01      -1.082085185649e+00       7.203311690298e-05      -1.438791179300e+00       7.203311689772e-05 
       2.693232918151e+02       9.013171318616e-04      -1.443430033789e+00       7.229835041919e-05       1.884889876173e-04       2.657972989492e-04       3.886614429374e-07       5.316025095192e-05      -1.082572976353e+00       7.232196226285e-05       6.010537611808e-01       6.425040295782e-01      -1.443395797020e+00       7.190049148215e-05       2.678279448278e-03      -1.082593491832e+00       7.258054620122e-05      -1.828671324537e-02      -6.769021300269e-07       2.661279382393e-03       3.308710132937e-01      -1.082577017822e+00       7.235761626500e-05      -1.439609610351e+00       7.235761625946e-05 
       2.706604048002e+02       9.072398346253e-04      -1.444080951074e+00       7.262128061515e-05       1.989297819016e-04       2.741386313858e-04       4.214385485699e-07       5.482862108922e-05      -1.083061197110e+00       7.264674181317e-05       6.008988789296e-01       6.423735959273e-01      -1.444045999901e+00       7.221770606959e-05       2.703889344230e-03      -1.083082059814e+00       7.290751496370e-05      -1.845010300019e-02      -6.865606278970e-07       2.686468249810e-03       3.308390419003e-01      -1.083065285812e+00       7.268172552324e-05      -1.440417776467e+00       7.268172551738e-05 
       2.719975177853e+02       9.131767251880e-04      -1.444727283274e+00       7.294376482059e-05       2.098553901121e-04       2.824955087674e-04       4.564475633031e-07       5.650011223635e-05      -1.083545981615e+00       7.297120950977e-05       6.007395835395e-01       6.422444523801e-01      -1.444691607500e+00       7.253446711442e-05       2.729611025461e-03      -1.083567194437e+00       7.323411964043e-05      -1.861408384006e-02      -6.963062913544e-07       2.711761031861e-03       3.308067959620e-01      -1.083550116608e+00       7.300545327220e-05      -1.441215980820e+00       7.300545326593e-05 
       2.733346307704e+02       9.191278039793e-04      -1.445369107216e+00       7.326580196857e-05       2.212748820651e-04       2.908498534317e-04       4.937667264150e-07       5.817110995885e-05      -1.084027387673e+00       7.329537130057e-05       6.005759355209e-01       6.421165795293e-01      -1.445332696634e+00       7.285077677262e-05       2.755444317797e-03      -1.084048953433e+00       7.356036274195e-05      -1.877865467811e-02      -7.061394456004e-07       2.737157498869e-03       3.307742742728e-01      -1.084031567918e+00       7.332880283504e-05      -1.442004434018e+00       7.332880282842e-05 
       2.746717437556e+02       9.250930696918e-04      -1.446006144262e+00       7.358737237874e-05       2.331963100315e-04       2.991836605684e-04       5.334696187666e-07       5.983801444958e-05      -1.084505206497e+00       7.361921451059e-05       6.004081022831e-01       6.419900468319e-01      -1.445968988659e+00       7.316661862662e-05       2.781389046393e-03      -1.084527127939e+00       7.388622820460e-05      -1.894381356560e-02      -7.160603821204e-07       2.762657293183e-03       3.307414756369e-01      -1.084509430859e+00       7.365175704788e-05      -1.442782991560e+00       7.365175704088e-05 
       2.760088567407e+02       9.310725231500e-04      -1.446638286463e+00       7.390846526038e-05       2.456266489347e-04       3.074791456592e-04       5.756245126299e-07       6.149727001431e-05      -1.084979357330e+00       7.394273529941e-05       6.002362298483e-01       6.418648810662e-01      -1.446600375628e+00       7.348198516935e-05       2.807445032395e-03      -1.085001637117e+00       7.421170887460e-05      -1.910955961554e-02      -7.260694311433e-07       2.788260206986e-03       3.307083988477e-01      -1.084983624566e+00       7.397430812920e-05      -1.443551678200e+00       7.397430812178e-05 
       2.774121761139e+02       9.373633038563e-04      -1.447296439058e+00       7.424493599519e-05       2.592261820122e-04       3.161251252507e-04       6.225718992514e-07       6.322665036082e-05      -1.085473021758e+00       7.428192845989e-05       6.000516590182e-01       6.417349940289e-01      -1.447257724622e+00       7.381245200404e-05       2.834910623173e-03      -1.085495680403e+00       7.455288836995e-05      -1.928414211387e-02      -7.366691630209e-07       2.815241375582e-03       3.306733838185e-01      -1.085477332534e+00       7.431239365226e-05      -1.444347928353e+00       7.431239364438e-05 
       2.788154954872e+02       9.436697108145e-04      -1.447949220865e+00       7.458086957259e-05       2.733980926839e-04       3.246901800304e-04       6.723531978671e-07       6.493986570308e-05      -1.085962662044e+00       7.462077058802e-05       5.998629645486e-01       6.416066069547e-01      -1.447909691602e+00       7.414239151368e-05       2.862498348396e-03      -1.085985702282e+00       7.489364104023e-05      -1.945936777690e-02      -7.473666301913e-07       2.842335413593e-03       3.306380597047e-01      -1.085967014740e+00       7.465003331098e-05      -1.445133622428e+00       7.465003330260e-05 
       2.802188148604e+02       9.499917447039e-04      -1.448596715186e+00       7.491626434746e-05       2.881463309141e-04       3.331555615725e-04       7.250244405663e-07       6.663316792317e-05      -1.086448340931e+00       7.495926752955e-05       5.996703277009e-01       6.414796987660e-01      -1.448556359891e+00       7.447180577393e-05       2.890207996889e-03      -1.086471765388e+00       7.523396936732e-05      -1.963523543650e-02      -7.581622046540e-07       2.869542050716e-03       3.306024251159e-01      -1.086452733792e+00       7.498723030199e-05      -1.445908992870e+00       7.498723029306e-05 
       2.816221342337e+02       9.563294042324e-04      -1.449238819546e+00       7.525110874408e-05       3.034733872842e-04       3.415034611385e-04       7.806327563208e-07       6.830299688756e-05      -1.086929981842e+00       7.529741489323e-05       5.994739944152e-01       6.413542948275e-01      -1.449197627046e+00       7.480068685045e-05       2.918039357387e-03      -1.086953793031e+00       7.557386582239e-05      -1.981174292442e-02      -7.690562182183e-07       2.896860868345e-03       3.305664786736e-01      -1.086934412973e+00       7.532397701983e-05      -1.446674085151e+00       7.532397701034e-05 
       2.830254536070e+02       9.626826898845e-04      -1.449875480541e+00       7.558539403055e-05       3.193802859937e-04       3.497171492984e-04       8.392159898506e-07       6.994600836489e-05      -1.087407545010e+00       7.563521076615e-05       5.992742184939e-01       6.412304082318e-01      -1.449833439698e+00       7.512902954604e-05       2.945992216117e-03      -1.087431745325e+00       7.591332561297e-05      -1.998888897789e-02      -7.800490360935e-07       2.924291576472e-03       3.305302189904e-01      -1.087412012372e+00       7.566026836688e-05      -1.447428991812e+00       7.566026835679e-05 
       2.844287729802e+02       9.690516015443e-04      -1.450506687306e+00       7.591911374653e-05       3.358665948922e-04       3.577810972545e-04       9.008024342982e-07       7.155909828382e-05      -1.087881022580e+00       7.597265508553e-05       5.990712595293e-01       6.411080414318e-01      -1.450463787021e+00       7.545683080173e-05       2.974066356541e-03      -1.087905614295e+00       7.625234608410e-05      -2.016667201911e-02      -7.911410097342e-07       2.951833834450e-03       3.304936446836e-01      -1.087885523988e+00       7.599610181213e-05      -1.448173845950e+00       7.599610180140e-05 
       2.858320923535e+02       9.754361382781e-04      -1.451132427376e+00       7.625226138386e-05       3.529304514561e-04       3.656810785221e-04       9.654106809304e-07       7.313942306176e-05      -1.088350405510e+00       7.630974726740e-05       5.988653919616e-01       6.409871972766e-01      -1.451088656601e+00       7.578408735196e-05       3.002261560684e-03      -1.088375390774e+00       7.659092437346e-05      -2.034509005540e-02      -8.023324725901e-07       2.979487237667e-03       3.304567543762e-01      -1.088354938628e+00       7.633147479068e-05      -1.448908776995e+00       7.633147477926e-05 
       2.876963888936e+02       9.839421032788e-04      -1.451955348529e+00       7.669395534955e-05       3.764871429022e-04       3.759006795791e-04       1.055929787246e-06       7.518382630172e-05      -1.088967708693e+00       7.675703090153e-05       5.985878705689e-01       6.408289898913e-01      -1.451910404321e+00       7.621800262540e-05       3.039905496835e-03      -1.088993219888e+00       7.704003973336e-05      -2.058309683202e-02      -8.173547277422e-07       3.016395934733e-03       3.304072548208e-01      -1.088972280060e+00       7.677630409098e-05      -1.449870103917e+00       7.677630407858e-05 
       2.895606854337e+02       9.924756452353e-04      -1.452768754761e+00       7.713462473036e-05       4.010459994303e-04       3.857822291007e-04       1.151791117526e-06       7.716067614769e-05      -1.089577886486e+00       7.720369872608e-05       5.983063862171e-01       6.406734354006e-01      -1.452722617857e+00       7.665095361225e-05       3.077762200045e-03      -1.089603926872e+00       7.748837340143e-05      -2.082221830616e-02      -8.325540154762e-07       3.053499436981e-03       3.303571918860e-01      -1.089582491343e+00       7.722032045243e-05      -1.450814618241e+00       7.722032043894e-05 
       2.914249819739e+02       1.001036763585e-03      -1.453572651569e+00       7.757425809448e-05       4.265918623784e-04       3.953042066400e-04       1.252959975230e-06       7.906567260162e-05      -1.090180943781e+00       7.764974855836e-05       5.980216619415e-01       6.405205317913e-01      -1.453525302865e+00       7.708293477744e-05       3.115831156656e-03      -1.090207516308e+00       7.793592078199e-05      -2.106245062620e-02      -8.479311364276e-07       3.090796899857e-03       3.303065623452e-01      -1.090185577000e+00       7.766351933123e-05      -1.451742639264e+00       7.766351931658e-05 
       2.932892785140e+02       1.009625457987e-03      -1.454367051788e+00       7.801284520101e-05       4.531059946382e-04       4.044497551002e-04       1.359373907672e-06       8.089544830603e-05      -1.090776890994e+00       7.809517743804e-05       5.977344366835e-01       6.403702752075e-01      -1.454318472351e+00       7.751394100334e-05       3.154111849616e-03      -1.090803998294e+00       7.838267769452e-05      -2.130379005221e-02      -8.634868905272e-07       3.128287486777e-03       3.302553629747e-01      -1.090781547072e+00       7.810589638013e-05      -1.452654485803e+00       7.810589636423e-05 
       2.951535750541e+02       1.018241728368e-03      -1.455152138957e+00       7.845038604358e-05       4.805664512728e-04       4.132066067140e-04       1.470944599506e-06       8.264755371006e-05      -1.091365866574e+00       7.853999062329e-05       5.974454157600e-01       6.402226191136e-01      -1.455102310035e+00       7.794397658986e-05       3.192603760365e-03      -1.091393510966e+00       7.882864937371e-05      -2.154623298494e-02      -8.792220782907e-07       3.165970375260e-03       3.302035905542e-01      -1.091370539635e+00       7.854745779001e-05      -1.453550639108e+00       7.854745777268e-05 
       2.970178715942e+02       1.026885574854e-03      -1.455928137518e+00       7.888688393923e-05       5.089484804661e-04       4.215669224528e-04       1.587560126159e-06       8.432042492363e-05      -1.091948039660e+00       7.898419467481e-05       5.971552948299e-01       6.400775067484e-01      -1.455877040554e+00       7.837304831752e-05       3.231306372766e-03      -1.091976223147e+00       7.927384353260e-05      -2.178977593070e-02      -8.951374994828e-07       3.203844755538e-03       3.301512418667e-01      -1.091952723457e+00       7.898821238561e-05      -1.454431613062e+00       7.898821236674e-05 
       2.988821681343e+02       1.035556997035e-03      -1.456694963488e+00       7.932232608986e-05       5.382249394891e-04       4.295270531961e-04       1.709087510326e-06       8.591333592646e-05      -1.092523348074e+00       7.942777805459e-05       5.968648387984e-01       6.399349584570e-01      -1.456642580122e+00       7.880114600118e-05       3.270219171696e-03      -1.092552072346e+00       7.971825091628e-05      -2.203441511291e-02      -9.112339371145e-07       3.241909771867e-03       3.300983137035e-01      -1.092528035993e+00       7.942814939927e-05      -1.455297604996e+00       7.942814937890e-05 
       3.008842739289e+02       1.044900120988e-03      -1.457508278015e+00       7.978877320547e-05       5.706283215012e-04       4.376302883973e-04       1.844895232703e-06       8.753502292680e-05      -1.093133554249e+00       7.990345193034e-05       5.965533659635e-01       6.397847227699e-01      -1.457454492947e+00       7.925979873437e-05       3.312241888785e-03      -1.093162860814e+00       8.019462857012e-05      -2.229835453483e-02      -9.287226959163e-07       3.282999868683e-03       3.300408241114e-01      -1.093138238811e+00       7.989969087262e-05      -1.456211257240e+00       7.989969085036e-05 
       3.028863797235e+02       1.054275047474e-03      -1.458311693856e+00       8.025402436717e-05       6.039916606569e-04       4.452771106852e-04       1.985986283964e-06       8.906552448501e-05      -1.093736355381e+00       8.037842775840e-05       5.962430535907e-01       6.396372726467e-01      -1.458256486409e+00       7.971735292505e-05       3.354505776872e-03      -1.093766245464e+00       8.067012587602e-05      -2.256354939602e-02      -9.464220826218e-07       3.324307781736e-03       3.299826585503e-01      -1.093741028097e+00       8.037031958612e-05      -1.457108950845e+00       8.037031956146e-05 
       3.048884855181e+02       1.063681776425e-03      -1.459105707292e+00       8.071810117522e-05       6.382755292132e-04       4.524764548882e-04       2.132137582466e-06       9.050663169296e-05      -1.094332124673e+00       8.085272186427e-05       5.959346172147e-01       6.394924832224e-01      -1.459049057050e+00       8.017383030301e-05       3.397010208775e-03      -1.094362599142e+00       8.114476570722e-05      -2.282999525583e-02      -9.643330567452e-07       3.365832477309e-03       3.299238130644e-01      -1.094336776632e+00       8.084006116053e-05      -1.457991496615e+00       8.084006113352e-05 
       3.068905913126e+02       1.073120307938e-03      -1.459890249257e+00       8.118099466219e-05       6.734396374305e-04       4.592407970771e-04       2.283114026501e-06       9.186084365243e-05      -1.094920811305e+00       8.132631807124e-05       5.956288705578e-01       6.393503709801e-01      -1.459832136062e+00       8.062922108730e-05       3.439754566006e-03      -1.094951870681e+00       8.161853942323e-05      -2.309768776820e-02      -9.824565749220e-07       3.407572937363e-03       3.298642837047e-01      -1.094925433190e+00       8.130890434092e-05      -1.458859128886e+00       8.130890431147e-05 
       3.088926971072e+02       1.082590641942e-03      -1.460665356145e+00       8.164270259965e-05       7.094433524276e-04       4.655855576578e-04       2.438672481493e-06       9.313124808385e-05      -1.095502443536e+00       8.179920527455e-05       5.953265523597e-01       6.392109260351e-01      -1.460605760096e+00       8.108352138635e-05       3.482738227221e-03      -1.095534088014e+00       8.209144427009e-05      -2.336662250085e-02      -1.000793583242e-06       3.449528121335e-03       3.298040665310e-01      -1.095507025636e+00       8.177684442651e-05      -1.459712175690e+00       8.177684439417e-05 
       3.108948029018e+02       1.092092778087e-03      -1.461431374610e+00       8.210324130578e-05       7.462461820797e-04       4.715285146224e-04       2.598565510864e-06       9.432140397176e-05      -1.096077282301e+00       8.227138953085e-05       5.950282709396e-01       6.390740609365e-01      -1.461370276058e+00       8.153674510953e-05       3.525960568304e-03      -1.096109511763e+00       8.256349529177e-05      -2.363679487348e-02      -1.019345014459e-06       3.491696957235e-03       3.297431576135e-01      -1.096081814527e+00       8.224389731210e-05      -1.460551263506e+00       8.224389727668e-05 
       3.128969086963e+02       1.101626716161e-03      -1.462188681744e+00       8.256262990701e-05       7.838082174656e-04       4.770892382911e-04       2.762544798580e-06       9.543522851308e-05      -1.096645611341e+00       8.274287860889e-05       5.947345714072e-01       6.389396806332e-01      -1.462126061281e+00       8.198890833996e-05       3.569420971242e-03      -1.096678425377e+00       8.303470970318e-05      -2.390820038245e-02      -1.038111797567e-06       3.534078383847e-03       3.296815530300e-01      -1.096650083242e+00       8.271008123576e-05      -1.461377037832e+00       8.271008119709e-05 
       3.150071904696e+02       1.111710209237e-03      -1.462977996853e+00       8.304562302181e-05       8.241787186054e-04       4.825596152667e-04       2.939536276862e-06       9.653120247892e-05      -1.097237991926e+00       8.323910504592e-05       5.944304734922e-01       6.388005986069e-01      -1.462913751499e+00       8.246437876175e-05       3.615486623836e-03      -1.097271421377e+00       8.353050426034e-05      -2.419560030922e-02      -1.058126713488e-06       3.578978717569e-03       3.296158625061e-01      -1.097242388560e+00       8.320054051315e-05      -1.462233820799e+00       8.320054047027e-05 
       3.171174722430e+02       1.121829033804e-03      -1.463758535060e+00       8.352738775740e-05       8.653053828596e-04       4.876538085848e-04       3.120511746293e-06       9.755207411266e-05      -1.097823818267e+00       8.373458010965e-05       5.941324984639e-01       6.386640501225e-01      -1.463692643778e+00       8.293871173963e-05       3.661815390707e-03      -1.097857862077e+00       8.402541267549e-05      -2.448436031534e-02      -1.078382992817e-06       3.624112886401e-03       3.295493901871e-01      -1.097828127283e+00       8.369008013708e-05      -1.463077287364e+00       8.369008008988e-05 
       3.192277540163e+02       1.131983190042e-03      -1.464530581567e+00       8.400794044592e-05       9.071460755743e-04       4.923975373062e-04       3.305197702034e-06       9.850299003046e-05      -1.098403305255e+00       8.422930491485e-05       5.938411157654e-01       6.385299630240e-01      -1.464463023568e+00       8.341191858508e-05       3.708406584200e-03      -1.098437962097e+00       8.451944757511e-05      -2.477447538946e-02      -1.098881709768e-06       3.669479697815e-03       3.294821315104e-01      -1.098407513962e+00       8.417871204824e-05      -1.463907997223e+00       8.417871199622e-05 
