# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  367       3.065112760579e-10       3.025412904741e-12       1.009133466349e-11       3.893725029346e-15       1.476599690152e-13       3.270966736298e-14       2.164838944096e-15 
  368       3.036077489735e-10       3.041212291508e-12       9.829382493552e-12       3.904124427217e-15       1.463127265248e-13       3.217527652348e-14       2.159278436190e-15 
  369       3.007651640708e-10       3.056548189871e-12       9.564902380742e-12       3.914514452577e-15       1.449816297472e-13       3.164712802569e-14       2.153517231690e-15 
  370       2.979838602344e-10       3.071413608046e-12       9.298002581677e-12       3.924897505895e-15       1.436664911414e-13       3.112520991209e-14       2.147559525872e-15 
  371       2.952641600640e-10       3.085801535787e-12       9.028793794029e-12       3.935276036543e-15       1.423671113192e-13       3.060950708669e-14       2.141409632927e-15 
  372       2.926063697027e-10       3.099704944557e-12       8.757389172526e-12       3.945652543095e-15       1.410832789429e-13       3.010000128594e-14       2.135071986789e-15 
  373       2.900107786637e-10       3.113116787700e-12       8.483904344944e-12       3.956029573631e-15       1.398147706237e-13       2.959667104952e-14       2.128551141960e-15 
  374       2.874776596581e-10       3.126030000615e-12       8.208457428098e-12       3.966409726029e-15       1.385613508193e-13       2.909949169123e-14       2.121851774342e-15 
  375       2.850072684223e-10       3.138437500926e-12       7.931169043844e-12       3.976795648273e-15       1.373227717326e-13       2.860843526983e-14       2.114978682059e-15 
  376       2.825998435452e-10       3.150332188655e-12       7.652162335066e-12       3.987190038746e-15       1.360987732091e-13       2.812347055992e-14       2.107936786288e-15 
  377       2.802556062958e-10       3.161706946396e-12       7.371562981677e-12       3.997595646535e-15       1.348890826353e-13       2.764456302274e-14       2.100731132087e-15 
  378       2.779747604506e-10       3.172554639483e-12       7.089499216609e-12       4.008015271725e-15       1.336934148365e-13       2.717167477708e-14       2.093366889218e-15 
  379       2.757574921209e-10       3.182868116169e-12       6.806101841807e-12       4.018451765702e-15       1.325114719753e-13       2.670476457008e-14       2.085849352980e-15 
  380       2.736039695804e-10       3.192640207789e-12       6.521504244229e-12       4.028908031454e-15       1.313429434491e-13       2.624378774814e-14       2.078183945033e-15 
  381       2.715143430924e-10       3.201863728942e-12       6.235842411835e-12       4.039387023867e-15       1.301875057885e-13       2.578869622774e-14       2.070376214225e-15 
  382       2.694887447373e-10       3.210531477655e-12       5.949254949583e-12       4.049891750026e-15       1.290448225552e-13       2.533943846627e-14       2.062431837422e-15 
  383       2.675272882402e-10       3.218636235559e-12       5.661883095426e-12       4.060425269515e-15       1.279145442401e-13       2.489595943295e-14       2.054356620334e-15 
  384       2.656300687981e-10       3.226170768064e-12       5.373870736302e-12       4.070990694717e-15       1.267963081612e-13       2.445820057962e-14       2.046156498341e-15 
  385       2.637971629073e-10       3.233127824524e-12       5.085364424132e-12       4.081591191112e-15       1.256897383620e-13       2.402609981163e-14       2.037837537324e-15 
  386       2.620286281909e-10       3.239500138416e-12       4.796513391815e-12       4.092229977577e-15       1.245944455092e-13       2.359959145867e-14       2.029405934489e-15 
  387       2.603245032262e-10       3.245280427509e-12       4.507469569218e-12       4.102910326689e-15       1.235100267909e-13       2.317860624564e-14       2.020868019195e-15 
  388       2.586847881001e-10       3.250462633058e-12       4.218374914854e-12       4.113635226255e-15       1.224361375805e-13       2.276308409060e-14       2.012229257321e-15 
  389       2.571093856252e-10       3.255045688139e-12       3.929322855834e-12       4.124406349355e-15       1.213727095932e-13       2.235301308576e-14       2.003491221605e-15 
  390       2.555981575861e-10       3.259029890613e-12       3.640395436936e-12       4.135225046364e-15       1.203197406895e-13       2.194839191740e-14       1.994654509601e-15 
  391       2.541509436256e-10       3.262415677979e-12       3.351675880573e-12       4.146092680266e-15       1.192772238019e-13       2.154921715157e-14       1.985719729944e-15 
  392       2.527675610569e-10       3.265203628539e-12       3.063248592703e-12       4.157010626684e-15       1.182451468896e-13       2.115548321508e-14       1.976687502383e-15 
  393       2.514478046756e-10       3.267394462547e-12       2.775199168741e-12       4.167980273912e-15       1.172234928938e-13       2.076718237665e-14       1.967558457819e-15 
  394       2.501914465718e-10       3.268989043372e-12       2.487614399465e-12       4.179003022944e-15       1.162122396924e-13       2.038430472785e-14       1.958333238339e-15 
  395       2.489982359420e-10       3.269988378656e-12       2.200582276927e-12       4.190080287506e-15       1.152113600559e-13       2.000683816424e-14       1.949012497249e-15 
  396       2.478678989018e-10       3.270393621467e-12       1.914192000366e-12       4.201213494081e-15       1.142208216017e-13       1.963476836639e-14       1.939596899115e-15 
  397       2.468001382973e-10       3.270206071457e-12       1.628533982111e-12       4.212404081946e-15       1.132405867496e-13       1.926807878092e-14       1.930087119791e-15 
  398       2.457946335174e-10       3.269427176024e-12       1.343699853499e-12       4.223653503198e-15       1.122706126768e-13       1.890675060158e-14       1.920483846458e-15 
  399       2.448510403064e-10       3.268058531463e-12       1.059782470778e-12       4.234963222786e-15       1.113108512731e-13       1.855076275026e-14       1.910787777662e-15 
  400       2.439689905752e-10       3.266101884128e-12       7.768759210181e-13       4.246334718541e-15       1.103612490959e-13       1.820009185807e-14       1.900999623341e-15 
  401       2.431480922140e-10       3.263559131588e-12       4.950755280245e-13       4.257769481206e-15       1.094217473253e-13       1.785471224642e-14       1.891120104870e-15 
  402       2.423879289045e-10       3.260432323781e-12       2.144778582436e-13       4.269269014464e-15       1.084922817194e-13       1.751459590800e-14       1.881149955088e-15 
  403       2.416880599314e-10       3.256723664179e-12      -6.481927332550e-14       4.280834834973e-15       1.075727825691e-13       1.717971248789e-14       1.871089918337e-15 
  404       2.410480199950e-10       3.252435510936e-12      -3.427167972220e-13       4.292468472393e-15       1.066631746533e-13       1.685002926460e-14       1.860940750497e-15 
  405       2.404673190231e-10       3.247570378052e-12      -6.191143836134e-13       4.304171469418e-15       1.057633771942e-13       1.652551113109e-14       1.850703219022e-15 
  406       2.399454419832e-10       3.242130936527e-12      -8.939104363858e-13       4.315945381802e-15       1.048733038123e-13       1.620612057587e-14       1.840378102972e-15 
  407       2.394818486945e-10       3.236120015521e-12      -1.167002087234e-12       4.327791778396e-15       1.039928624812e-13       1.589181766402e-14       1.829966193051e-15 
  408       2.390759736399e-10       3.229540603508e-12      -1.438285189753e-12       4.339712241173e-15       1.031219554832e-13       1.558256001824e-14       1.819468291642e-15 
  409       2.387272257782e-10       3.222395849436e-12      -1.707654313525e-12       4.351708365260e-15       1.022604793640e-13       1.527830279993e-14       1.808885212841e-15 
  410       2.384349883563e-10       3.214689063883e-12      -1.975002738215e-12       4.363781758969e-15       1.014083248882e-13       1.497899869021e-14       1.798217782492e-15 
  411       2.381986187213e-10       3.206423720215e-12      -2.240222447656e-12       4.375934043826e-15       1.005653769939e-13       1.468459787098e-14       1.787466838224e-15 
  412       2.380174481322e-10       3.197603455742e-12      -2.503204123942e-12       4.388166854600e-15       9.973151474832e-14       1.439504800599e-14       1.776633229484e-15 
  413       2.378907815723e-10       3.188232072877e-12      -2.763837141518e-12       4.400481839339e-15       9.890661130250e-14       1.411029422187e-14       1.765717817573e-15 
  414       2.378178975616e-10       3.178313540293e-12      -3.022009561270e-12       4.412880659392e-15       9.809053384662e-14       1.383027908918e-14       1.754721475684e-15 
  415       2.377980479682e-10       3.167851994078e-12      -3.277608124613e-12       4.425364989447e-15       9.728314356505e-14       1.355494260350e-14       1.743645088930e-15 
  416       2.378304578210e-10       3.156851738895e-12      -3.530518247587e-12       4.437936517554e-15       9.648429559143e-14       1.328422216643e-14       1.732489554388e-15 
  417       2.379143251212e-10       3.145317249140e-12      -3.780624014941e-12       4.450596945162e-15       9.569383896383e-14       1.301805256665e-14       1.721255781128e-15 
  418       2.380488206552e-10       3.133253170095e-12      -4.027808174228e-12       4.463347987146e-15       9.491161657978e-14       1.275636596103e-14       1.709944690250e-15 
  419       2.382330878058e-10       3.120664319090e-12      -4.271952129893e-12       4.476191371835e-15       9.413746515144e-14       1.249909185560e-14       1.698557214920e-15 
  420       2.384662423651e-10       3.107555686658e-12      -4.512935937362e-12       4.489128841048e-15       9.337121516065e-14       1.224615708665e-14       1.687094300402e-15 
  421       2.387473723460e-10       3.093932437692e-12      -4.750638297137e-12       4.502162150118e-15       9.261269081408e-14       1.199748580178e-14       1.675556904100e-15 
  422       2.390755377944e-10       3.079799912602e-12      -4.984936548880e-12       4.515293067927e-15       9.186170999830e-14       1.175299944094e-14       1.663945995585e-15 
  423       2.394497706018e-10       3.065163628476e-12      -5.215706665509e-12       4.528523376934e-15       9.111808423489e-14       1.151261671746e-14       1.652262556635e-15 
  424       2.398690743165e-10       3.050029280233e-12      -5.442823247285e-12       4.541854873206e-15       9.038161863557e-14       1.127625359917e-14       1.640507581269e-15 
  425       2.403324239565e-10       3.034402741781e-12      -5.666159515903e-12       4.555289366446e-15       8.965211185726e-14       1.104382328937e-14       1.628682075783e-15 
  426       2.408387658213e-10       3.018290067176e-12      -5.885587308581e-12       4.568828680030e-15       8.892935605720e-14       1.081523620794e-14       1.616787058785e-15 
  427       2.413871016998e-10       3.001697761443e-12      -6.100992152433e-12       4.582474322199e-15       8.821317271489e-14       1.059041315992e-14       1.604823588907e-15 
  428       2.419767450331e-10       2.984633600836e-12      -6.312319064456e-12       4.596226487298e-15       8.750352153152e-14       1.036932537344e-14       1.592792848927e-15 
  429       2.426070730977e-10       2.967105842755e-12      -6.519528298118e-12       4.610085020621e-15       8.680039514719e-14       1.015195578668e-14       1.580696064576e-15 
  430       2.432774432645e-10       2.949122959944e-12      -6.722580407838e-12       4.624049743984e-15       8.610378358758e-14       9.938285973179e-15       1.568534477180e-15 
  431       2.439871928665e-10       2.930693641814e-12      -6.921436252988e-12       4.638120455542e-15       8.541367424260e-14       9.728296131504e-15       1.556309343702e-15 
  432       2.447356390663e-10       2.911826795785e-12      -7.116057001876e-12       4.652296929599e-15       8.473005184505e-14       9.521965074978e-15       1.544021936805e-15 
  433       2.455220787236e-10       2.892531548620e-12      -7.306404135741e-12       4.666578916428e-15       8.405289844926e-14       9.319270221390e-15       1.531673544898e-15 
  434       2.463457882629e-10       2.872817247752e-12      -7.492439452749e-12       4.680966142079e-15       8.338219340973e-14       9.120187582699e-15       1.519265472196e-15 
  435       2.472060235404e-10       2.852693462629e-12      -7.674125071980e-12       4.695458308197e-15       8.271791335986e-14       8.924691754756e-15       1.506799038768e-15 
  436       2.481020197123e-10       2.832169986040e-12      -7.851423437422e-12       4.710055091838e-15       8.206003219049e-14       8.732755907003e-15       1.494275580592e-15 
  437       2.490329911017e-10       2.811256835454e-12      -8.024297321964e-12       4.724756145279e-15       8.140852102864e-14       8.544351772191e-15       1.481696449609e-15 
  438       2.499981310666e-10       2.789964254351e-12      -8.192709831390e-12       4.739561095835e-15       8.076334821615e-14       8.359449636091e-15       1.469063013778e-15 
  439       2.509966118669e-10       2.768302713560e-12      -8.356624408365e-12       4.754469545673e-15       8.012447928830e-14       8.178018327198e-15       1.456376657123e-15 
  440       2.520275845322e-10       2.746282912591e-12      -8.516004836435e-12       4.769481071626e-15       7.949187695250e-14       8.000025206451e-15       1.443638779796e-15 
  441       2.530901787294e-10       2.723915780969e-12      -8.670815244011e-12       4.784595225008e-15       7.886550106690e-14       7.825436156937e-15       1.430850798120e-15 
  442       2.541835026299e-10       2.701212479570e-12      -8.821020108369e-12       4.799811531425e-15       7.824530861911e-14       7.654215573604e-15       1.418014144652e-15 
  443       2.553066427774e-10       2.678184401956e-12      -8.966584259637e-12       4.815129490597e-15       7.763125370481e-14       7.486326352973e-15       1.405130268228e-15 
  444       2.564586639552e-10       2.654843175706e-12      -9.107472884791e-12       4.830548576164e-15       7.702328750638e-14       7.321729882846e-15       1.392200634022e-15 
  445       2.576386090540e-10       2.631200663752e-12      -9.243651531642e-12       4.846068235504e-15       7.642135827163e-14       7.160386032020e-15       1.379226723598e-15 
  446       2.588454989389e-10       2.607268965715e-12      -9.375086112833e-12       4.861687889549e-15       7.582541129238e-14       7.002253139995e-15       1.366210034961e-15 
  447       2.600783323175e-10       2.583060419239e-12      -9.501742909830e-12       4.877406932595e-15       7.523538888315e-14       6.847288006687e-15       1.353152082613e-15 
  448       2.613360856069e-10       2.558587601323e-12      -9.623588576913e-12       4.893224732122e-15       7.465123035981e-14       6.695445882137e-15       1.340054397606e-15 
  449       2.626177128017e-10       2.533863329656e-12      -9.740590145168e-12       4.909140628601e-15       7.407287201823e-14       6.546680456223e-15       1.326918527595e-15 
  450       2.639221453409e-10       2.508900663955e-12      -9.852715026482e-12       4.925153935317e-15       7.350024711293e-14       6.400943848370e-15       1.313746036890e-15 
  451       2.652482919760e-10       2.483712907294e-12      -9.959931017533e-12       4.941263938175e-15       7.293328583576e-14       6.258186597262e-15       1.300538506511e-15 
  452       2.665950386381e-10       2.458313607442e-12      -1.006220630378e-11       4.957469895521e-15       7.237191529450e-14       6.118357650549e-15       1.287297534241e-15 
  453       2.679612483058e-10       2.432716558196e-12      -1.015950946346e-11       4.973771037952e-15       7.181605949157e-14       5.981404354566e-15       1.274024734680e-15 
  454       2.693457608723e-10       2.406935800716e-12      -1.025180947158e-11       4.990166568133e-15       7.126563930267e-14       5.847272444033e-15       1.260721739296e-15 
  455       2.707473930130e-10       2.380985624860e-12      -1.033907570390e-11       5.006655660608e-15       7.072057245539e-14       5.715906031774e-15       1.247390196482e-15 
  456       2.721649380533e-10       2.354880570515e-12      -1.042127794094e-11       5.023237461618e-15       7.018077350794e-14       5.587247598426e-15       1.234031771605e-15 
  457       2.735971658357e-10       2.328635428935e-12      -1.049838637196e-11       5.039911088915e-15       6.964615382774e-14       5.461237982146e-15       1.220648147064e-15 
  458       2.750428225877e-10       2.302265244076e-12      -1.057037159896e-11       5.056675631574e-15       6.911662157010e-14       5.337816368328e-15       1.207241022339e-15 
  459       2.765006307890e-10       2.275785313925e-12      -1.063720464066e-11       5.073530149807e-15       6.859208165687e-14       5.216920279307e-15       1.193812114047e-15 
  460       2.779692890391e-10       2.249211191840e-12      -1.069885693652e-11       5.090473674782e-15       6.807243575511e-14       5.098485564076e-15       1.180363155995e-15 
  461       2.794474719249e-10       2.222558687883e-12      -1.075530035069e-11       5.107505208431e-15       6.755758225571e-14       4.982446387993e-15       1.166895899232e-15 
  462       2.809338298882e-10       2.195843870152e-12      -1.080650717604e-11       5.124623723271e-15       6.704741625208e-14       4.868735222492e-15       1.153412112106e-15 
  463       2.824269890930e-10       2.169083066117e-12      -1.085245013813e-11       5.141828162212e-15       6.654182951877e-14       4.757282834795e-15       1.139913580311e-15 
  464       2.839255512932e-10       2.142292863955e-12      -1.089310239923e-11       5.159117438376e-15       6.604071049017e-14       4.648018277624e-15       1.126402106948e-15 
  465       2.854280937001e-10       2.115490113884e-12      -1.092843756226e-11       5.176490434908e-15       6.554394423910e-14       4.540868878907e-15       1.112879512571e-15 
  466       2.869333160502e-10       2.088690863219e-12      -1.095843877034e-11       5.193945910531e-15       6.505143166458e-14       4.435771947302e-15       1.099347518976e-15 
  467       2.884404871275e-10       2.061907122267e-12      -1.098312630955e-11       5.211482213334e-15       6.456314775721e-14       4.332710311584e-15       1.085807396451e-15 
  468       2.899490119114e-10       2.035150000156e-12      -1.100253087519e-11       5.229097557687e-15       6.407908510956e-14       4.231677869795e-15       1.072260305626e-15 
  469       2.914582855847e-10       2.008430762741e-12      -1.101668456313e-11       5.246790117461e-15       6.359923486073e-14       4.132667969856e-15       1.058707412733e-15 
  470       2.929676934822e-10       1.981760833344e-12      -1.102562087876e-11       5.264558025789e-15       6.312358668560e-14       4.035673405730e-15       1.045149889597e-15 
  471       2.944766110390e-10       1.955151793507e-12      -1.102937474606e-11       5.282399374827e-15       6.265212878407e-14       3.940686413601e-15       1.031588913626e-15 
  472       2.959844037400e-10       1.928615383733e-12      -1.102798251657e-11       5.300312215519e-15       6.218484787029e-14       3.847698668039e-15       1.018025667798e-15 
  473       2.974904270679e-10       1.902163504235e-12      -1.102148197841e-11       5.318294557357e-15       6.172172916194e-14       3.756701278174e-15       1.004461340655e-15 
  474       2.989940264520e-10       1.875808215682e-12      -1.100991236530e-11       5.336344368146e-15       6.126275636945e-14       3.667684783865e-15       9.908971262863e-16 
  475       3.004945372170e-10       1.849561739946e-12      -1.099331436552e-11       5.354459573764e-15       6.080791168524e-14       3.580639151875e-15       9.773342243204e-16 
  476       3.019912845317e-10       1.823436460848e-12      -1.097173013099e-11       5.372638057926e-15       6.035717577301e-14       3.495553772037e-15       9.637738399153e-16 
  477       3.034835833577e-10       1.797444924901e-12      -1.094520328621e-11       5.390877661943e-15       5.991052775693e-14       3.412417453430e-15       9.502171837464e-16 
  478       3.049707383976e-10       1.771599842064e-12      -1.091377893732e-11       5.409176184491e-15       5.946794521091e-14       3.331218420545e-15       9.366654719958e-16 
  479       3.064520440446e-10       1.745914086480e-12      -1.087750368107e-11       5.427531381366e-15       5.902940414788e-14       3.251944309460e-15       9.231199263420e-16 
  480       3.079267843301e-10       1.720400697231e-12      -1.083642561383e-11       5.445940965251e-15       5.859487900898e-14       3.174582164009e-15       9.095817739489e-16 
  481       3.093942328734e-10       1.695072879075e-12      -1.079059434064e-11       5.464402605478e-15       5.816434265283e-14       3.099118431956e-15       8.960522474548e-16 
  482       3.108536528296e-10       1.669944003200e-12      -1.074006098417e-11       5.482913927786e-15       5.773776634478e-14       3.025538961161e-15       8.825325849622e-16 
  483       3.123042968386e-10       1.645027607967e-12      -1.068487819374e-11       5.501472514090e-15       5.731511974615e-14       2.953828995755e-15       8.690240300263e-16 
  484       3.137454069738e-10       1.620337399657e-12      -1.062510015433e-11       5.520075902240e-15       5.689637090350e-14       2.883973172311e-15       8.555278316451e-16 
  485       3.151762146908e-10       1.595887253217e-12      -1.056078259561e-11       5.538721585781e-15       5.648148623783e-14       2.815955516011e-15       8.420452442479e-16 
  486       3.165959407758e-10       1.571691213007e-12      -1.049198280090e-11       5.557407013721e-15       5.607043053386e-14       2.749759436824e-15       8.285775276849e-16 
  487       3.180037952947e-10       1.547763493547e-12      -1.041875961624e-11       5.576129590286e-15       5.566316692928e-14       2.685367725670e-15       8.151259472162e-16 
  488       3.193989775415e-10       1.524118480262e-12      -1.034117345932e-11       5.594886674692e-15       5.525965690395e-14       2.622762550596e-15       8.016917735014e-16 
  489       3.207806759868e-10       1.500770730229e-12      -1.025928632857e-11       5.613675580897e-15       5.485986026923e-14       2.561925452944e-15       7.882762825886e-16 
  490       3.221480682270e-10       1.477734972923e-12      -1.017316181210e-11       5.632493577371e-15       5.446373515714e-14       2.502837343524e-15       7.748807559035e-16 
  491       3.235003209326e-10       1.455026110966e-12      -1.008286509674e-11       5.651337886854e-15       5.407123800965e-14       2.445478498783e-15       7.615064802389e-16 
  492       3.248365897969e-10       1.432659220867e-12      -9.988462977057e-12       5.670205686122e-15       5.368232356792e-14       2.389828556980e-15       7.481547477439e-16 
  493       3.261560194848e-10       1.410649553777e-12      -9.890023864336e-12       5.689094105745e-15       5.329694486154e-14       2.335866514353e-15       7.348268559129e-16 
  494       3.274577435814e-10       1.389012536230e-12      -9.787617795603e-12       5.708000229854e-15       5.291505319781e-14       2.283570721290e-15       7.215241075752e-16 
  495       3.287408845407e-10       1.367763770888e-12      -9.681316442630e-12       5.726921095898e-15       5.253659815091e-14       2.232918878505e-15       7.082478108838e-16 
  496       3.300045536342e-10       1.346919037293e-12      -9.571193120943e-12       5.745853694413e-15       5.216152755123e-14       2.183888033202e-15       6.949992793052e-16 
  497       3.312478508997e-10       1.326494292609e-12      -9.457322798827e-12       5.764794968779e-15       5.178978747456e-14       2.136454575252e-15       6.817798316080e-16 
  498       3.324698650899e-10       1.306505672370e-12      -9.339782106336e-12       5.783741814983e-15       5.142132223137e-14       2.090594233362e-15       6.685907918525e-16 
  499       3.336696736212e-10       1.286969491225e-12      -9.218649344303e-12       5.802691081384e-15       5.105607435603e-14       2.046282071243e-15       6.554334893801e-16 
  500       3.348463425222e-10       1.267902243686e-12      -9.094004493340e-12       5.821639568474e-15       5.069398459608e-14       2.003492483786e-15       6.423092588021e-16 
  501       3.359989263824e-10       1.249320604876e-12      -8.965929222853e-12       5.840584028640e-15       5.033499190145e-14       1.962199193233e-15       6.292194399893e-16 
  502       3.371264683011e-10       1.231241431270e-12      -8.834506900047e-12       5.859521165926e-15       4.997903341373e-14       1.922375245340e-15       6.161653780609e-16 
  503       3.382279998356e-10       1.213681761448e-12      -8.699822598931e-12       5.878447635795e-15       4.962604445540e-14       1.883993005561e-15       6.031484233741e-16 
  504       3.393025409504e-10       1.196658816834e-12      -8.561963109331e-12       5.897360044895e-15       4.927595851910e-14       1.847024155206e-15       5.901699315130e-16 
  505       3.403492380753e-10       1.180188040013e-12      -8.421014667295e-12       5.916255171178e-15       4.892871798561e-14       1.811442560588e-15       5.772311772320e-16 
  506       3.413677827581e-10       1.164277145977e-12      -8.277056056116e-12       5.935130631730e-15       4.858430663931e-14       1.777232979107e-15       5.643330935791e-16 
  507       3.423580049717e-10       1.148931900970e-12      -8.130165324312e-12       5.953984233713e-15       4.824271806832e-14       1.744382596429e-15       5.514765252355e-16 
  508       3.433197361088e-10       1.134158069248e-12      -7.980422054169e-12       5.972813755612e-15       4.790394501466e-14       1.712878173730e-15       5.386623138314e-16 
  509       3.442528089952e-10       1.119961412910e-12      -7.827907369676e-12       5.991616947099e-15       4.756797936862e-14       1.682706045215e-15       5.258912978944e-16 
  510       3.451570579037e-10       1.106347691718e-12      -7.672703944464e-12       6.010391528900e-15       4.723481216298e-14       1.653852115637e-15       5.131643127986e-16 
  511       3.460323185673e-10       1.093322662920e-12      -7.514896009745e-12       6.029135192659e-15       4.690443356732e-14       1.626301857821e-15       5.004821907133e-16 
  512       3.468784281930e-10       1.080892081084e-12      -7.354569362245e-12       6.047845600807e-15       4.657683288231e-14       1.600040310180e-15       4.878457605520e-16 
  513       3.476952254750e-10       1.069061697912e-12      -7.191811372148e-12       6.066520386425e-15       4.625199853398e-14       1.575052074240e-15       4.752558479209e-16 
  514       3.484825506088e-10       1.057837262072e-12      -7.026710991025e-12       6.085157153112e-15       4.592991806802e-14       1.551321312155e-15       4.627132750682e-16 
  515       3.492402453040e-10       1.047224519020e-12      -6.859358759781e-12       6.103753474848e-15       4.561057814405e-14       1.528831744230e-15       4.502188608324e-16 
  516       3.499681527983e-10       1.037229210824e-12      -6.689846816587e-12       6.122306895862e-15       4.529396452993e-14       1.507566646441e-15       4.377734205917e-16 
  517       3.506661178712e-10       1.027857075993e-12      -6.518268904816e-12       6.140814930500e-15       4.498006209600e-14       1.487508847958e-15       4.253777662122e-16 
  518       3.513339868569e-10       1.019113849296e-12      -6.344720380985e-12       6.159275063083e-15       4.466885480940e-14       1.468640728659e-15       4.130327059973e-16 
  519       3.519716076586e-10       1.011005261591e-12      -6.169298222691e-12       6.177684747784e-15       4.436032572834e-14       1.450944216654e-15       4.007390446360e-16 
  520       3.525788297613e-10       1.003537039649e-12      -5.992101036548e-12       6.196041408484e-15       4.405445699642e-14       1.434400785807e-15       3.884975831524e-16 
  521       3.531555042459e-10       9.967149059790e-13      -5.813229066123e-12       6.214342438643e-15       4.375122983684e-14       1.418991453253e-15       3.763091188537e-16 
  522       3.537014838025e-10       9.905445786499e-13      -5.632784199878e-12       6.232585201165e-15       4.345062454675e-14       1.404696776918e-15       3.641744452799e-16 
  523       3.542166227439e-10       9.850317711195e-13      -5.450869979101e-12       6.250767028263e-15       4.315262049152e-14       1.391496853044e-15       3.520943521517e-16 
  524       3.547007770191e-10       9.801821920571e-13      -5.267591605851e-12       6.268885221325e-15       4.285719609900e-14       1.379371313702e-15       3.400696253201e-16 
  525       3.551538042272e-10       9.760015451684e-13      -5.083055950890e-12       6.286937050781e-15       4.256432885384e-14       1.368299324319e-15       3.281010467151e-16 
  526       3.555755636305e-10       9.724955290211e-13      -4.897371561622e-12       6.304919755967e-15       4.227399529175e-14       1.358259581194e-15       3.161893942939e-16 
  527       3.559659161680e-10       9.696698368688e-13      -4.710648670031e-12       6.322830544994e-15       4.198617099378e-14       1.349230309020e-15       3.043354419907e-16 
  528       3.563247244695e-10       9.675301564764e-13      -4.522999200621e-12       6.340666594609e-15       4.170083058063e-14       1.341189258404e-15       2.925399596646e-16 
  529       3.566518528685e-10       9.660821699450e-13      -4.334536778346e-12       6.358425050065e-15       4.141794770692e-14       1.334113703386e-15       2.808037130491e-16 
  530       3.569471674160e-10       9.653315535362e-13      -4.145376736558e-12       6.376103024985e-15       4.113749505546e-14       1.327980438962e-15       2.691274637007e-16 
  531       3.572105358942e-10       9.652839774974e-13      -3.955636124934e-12       6.393697601228e-15       4.085944433157e-14       1.322765778601e-15       2.575119689475e-16 
  532       3.574418278298e-10       9.659451058864e-13      -3.765433717422e-12       6.411205828756e-15       4.058376625732e-14       1.318445551767e-15       2.459579818384e-16 
  533       3.576409145075e-10       9.673205963963e-13      -3.574890020174e-12       6.428624725499e-15       4.031043056587e-14       1.314995101439e-15       2.344662510917e-16 
  534       3.578076689837e-10       9.694161001803e-13      -3.384127279485e-12       6.445951277218e-15       4.003940599570e-14       1.312389281633e-15       2.230375210440e-16 
  535       3.579419661000e-10       9.722372616764e-13      -3.193269489729e-12       6.463182437378e-15       3.977066028491e-14       1.310602454919e-15       2.116725315990e-16 
  536       3.580436824968e-10       9.757897184325e-13      -3.002442401299e-12       6.480315127006e-15       3.950416016554e-14       1.309608489941e-15       2.003720181764e-16 
  537       3.581126966265e-10       9.800791009309e-13      -2.811773528542e-12       6.497346234562e-15       3.923987135780e-14       1.309380758942e-15       1.891367116606e-16 
  538       3.581488887674e-10       9.851110324133e-13      -2.621392157699e-12       6.514272615801e-15       3.897775856441e-14       1.309892135279e-15       1.779673383497e-16 
  539       3.581521410371e-10       9.908911287058e-13      -2.431429354841e-12       6.531091093645e-15       3.871778546482e-14       1.311114990948e-15       1.668646199040e-16 
  540       3.581223374062e-10       9.974249980433e-13      -2.242017973807e-12       6.547798458041e-15       3.845991470955e-14       1.313021194098e-15       1.558292732953e-16 
  541       3.580593637114e-10       1.004718240895e-12      -2.053292664140e-12       6.564391465832e-15       3.820410791446e-14       1.315582106558e-15       1.448620107554e-16 
  542       3.579631076695e-10       1.012776449787e-12      -1.865389879027e-12       6.580866840622e-15       3.795032565502e-14       1.318768581352e-15       1.339635397249e-16 
  543       3.578334588908e-10       1.021605209132e-12      -1.678447883237e-12       6.597221272641e-15       3.769852746061e-14       1.322550960223e-15       1.231345628024e-16 
  544       3.576703769349e-10       1.031208443654e-12      -1.492594602088e-12       6.613451815518e-15       3.744867813214e-14       1.326903648070e-15       1.123757287367e-16 
  545       3.574740974542e-10       1.041583415469e-12      -1.307910794877e-12       6.629557088539e-15       3.720076689234e-14       1.331818975835e-15       1.016874840688e-16 
  546       3.572449315933e-10       1.052725592785e-12      -1.124465911668e-12       6.645536106299e-15       3.695478873669e-14       1.337293703685e-15       9.107021741911e-17 
  547       3.569831984870e-10       1.064630288348e-12      -9.423301661134e-13       6.661387884724e-15       3.671073815318e-14       1.343324477024e-15       8.052430801371e-17 
  548       3.566892253009e-10       1.077292658593e-12      -7.615745384751e-13       6.677111441108e-15       3.646860911926e-14       1.349907825865e-15       7.005012561342e-17 
  549       3.563633472727e-10       1.090707702809e-12      -5.822707786374e-13       6.692705794128e-15       3.622839509859e-14       1.357040164204e-15       5.964803044273e-17 
