# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   57       2.237932854135e-10       2.507300163354e-14      -1.866782444264e-13       0.000000000000e+00       3.291975141794e-11       4.584434561626e-12      -1.061605614722e-14 
   58       2.270495873799e-10       2.644145486215e-14      -2.274539523081e-13       0.000000000000e+00       3.161011831391e-11       4.424377004997e-12      -1.076704710652e-14 
   59       2.303403818822e-10       2.785036050262e-14      -2.701165668601e-13       0.000000000000e+00       3.037143873947e-11       4.272905055510e-12      -1.086210425380e-14 
   60       2.336604665019e-10       2.929945723130e-14      -3.146432217252e-13       0.000000000000e+00       2.919524158701e-11       4.128936637417e-12      -1.090871774433e-14 
   61       2.370047439814e-10       3.078838547986e-14      -3.610116826091e-13       0.000000000000e+00       2.807272681164e-11       3.991350111658e-12      -1.091462812508e-14 
   62       2.403743870463e-10       3.231657256991e-14      -4.092188763841e-13       0.000000000000e+00       2.700268428083e-11       3.859989840394e-12      -1.088372353296e-14 
   63       2.437718782584e-10       3.388331913766e-14      -4.592663146052e-13       0.000000000000e+00       2.598510229693e-11       3.734854766621e-12      -1.081934021071e-14 
   64       2.471991677464e-10       3.548782914514e-14      -5.111547951799e-13       0.000000000000e+00       2.501878672389e-11       3.615796220936e-12      -1.072548817327e-14 
   65       2.506576297119e-10       3.712920734520e-14      -5.648844568176e-13       0.000000000000e+00       2.410129392398e-11       3.502509513214e-12      -1.060687984548e-14 
   66       2.541480189355e-10       3.880645674657e-14      -6.204548334801e-13       0.000000000000e+00       2.322886369458e-11       3.394525524279e-12      -1.046895869974e-14 
   67       2.576704272832e-10       4.051847607880e-14      -6.778649088312e-13       0.000000000000e+00       2.239635220492e-11       3.291202297576e-12      -1.031792789373e-14 
