#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_pacdm           23:theta_pacdm           24:delta_pacdr           25:theta_pacdr        
       9.038312067145e+01       2.372095856456e-04      -1.538960334470e+00       2.422871786912e-03       1.141724449984e-04       2.854311124960e-04       7.629921984948e-08       5.708622249921e-05      -1.154222396109e+00       2.423018418053e-03       5.934304946291e-01       6.537008938600e-01      -1.535520842300e+00       2.306489633585e-03       2.952050483704e-02      -1.158017217679e+00       2.582118649176e-03      -2.326295921749e-01      -2.758023584493e-04       2.953615170202e-02       3.331601500402e-01      -1.154911235863e+00       2.458264779789e-03      -1.472538291028e+00       2.458264779736e-03 
       9.144171768005e+01       2.403822136371e-04      -1.544713191690e+00       2.446039684361e-03       1.183531123707e-04       2.958827809267e-04       8.122293347462e-08       5.917655618534e-05      -1.158537198964e+00       2.446195299382e-03       5.931773652056e-01       6.531217195730e-01      -1.541106454897e+00       2.325424515911e-03       3.014894992099e-02      -1.162503152126e+00       2.610428907768e-03      -2.375806099991e-01      -2.851806099814e-04       3.016453755802e-02       3.331554924723e-01      -1.159264096875e+00       2.482857375073e-03      -1.477994062778e+00       2.482857375017e-03 
       9.250031468866e+01       2.435639475752e-04      -1.550502115990e+00       2.469065854635e-03       1.226351796060e-04       3.065879490150e-04       8.640431038051e-08       6.131758980301e-05      -1.162879061870e+00       2.469230890741e-03       5.929225358704e-01       6.525416786758e-01      -1.546722088696e+00       2.344116694675e-03       3.078185327086e-02      -1.167021632016e+00       2.638694700261e-03      -2.425697986704e-01      -2.947569726562e-04       3.079736177642e-02       3.331507596993e-01      -1.163645533864e+00       2.507341299573e-03      -1.483504900937e+00       2.507341299515e-03 
       9.355891169726e+01       2.467547854772e-04      -1.556326847640e+00       2.491949992081e-03       1.270198181730e-04       3.175495454325e-04       9.185376973767e-08       6.350990908650e-05      -1.167247790500e+00       2.492124902323e-03       5.926660183227e-01       6.519607860356e-01      -1.552367340681e+00       2.362564782573e-03       3.141912867670e-02      -1.171572565721e+00       2.666916112068e-03      -2.475966755051e-01      -3.045329116875e-04       3.143453786276e-02       3.331459512040e-01      -1.168055387040e+00       2.531716253002e-03      -1.489070538688e+00       2.531716252942e-03 
       9.494077368542e+01       2.509337080485e-04      -1.563983671262e+00       2.521607955988e-03       1.328996619821e-04       3.322491549553e-04       9.938851878526e-08       6.644983099107e-05      -1.172990659220e+00       2.521796464285e-03       5.923286607961e-01       6.512012636481e-01      -1.559780323732e+00       2.386276712596e-03       3.225744433798e-02      -1.177561858939e+00       2.703688759907e-03      -2.542145156258e-01      -3.175968205222e-04       3.227269215133e-02       3.331395595362e-01      -1.173854328713e+00       2.563370006680e-03      -1.496417712051e+00       2.563370006616e-03 
       9.632263567358e+01       2.551281350497e-04      -1.571700355824e+00       2.551022493744e-03       1.389588355496e-04       3.473970888739e-04       1.074229843725e-07       6.947941777478e-05      -1.178778443008e+00       2.551225436844e-03       5.919885034233e-01       6.504403810747e-01      -1.567242048548e+00       2.409567118358e-03       3.310286800196e-02      -1.183605995255e+00       2.740385828922e-03      -2.608946614095e-01      -3.310063991800e-04       3.311791724099e-02       3.331330368008e-01      -1.179700962825e+00       2.594836500753e-03      -1.503857069408e+00       2.594836500686e-03 
       9.770449766174e+01       2.593380616583e-04      -1.579476301553e+00       2.580192974064e-03       1.451998989242e-04       3.629997473104e-04       1.159826911467e-07       7.259994946209e-05      -1.184610693219e+00       2.580411226902e-03       5.916455766122e-01       6.496781759762e-01      -1.574751585056e+00       2.432433030655e-03       3.395520410268e-02      -1.189704757316e+00       2.777007456321e-03      -2.676360279382e-01      -3.447647288143e-04       3.397001628382e-02       3.331263818397e-01      -1.185594917114e+00       2.626115039267e-03      -1.511387975680e+00       2.626115039196e-03 
       9.908635964990e+01       2.635634831085e-04      -1.587310960817e+00       2.609118917973e-03       1.516253993536e-04       3.790634983839e-04       1.250940901296e-07       7.581269967678e-05      -1.190487000365e+00       2.609353394810e-03       5.912998978970e-01       6.489146726919e-01      -1.582308051041e+00       2.454871659629e-03       3.481425572466e-02      -1.195857967910e+00       2.813553894211e-03      -2.744375295779e-01      -3.588748271570e-04       3.482879126784e-02       3.331195934919e-01      -1.191535858384e+00       2.657205189014e-03      -1.519009838190e+00       2.657205188939e-03 
       1.004682216381e+02       2.678043943668e-04      -1.595203632040e+00       2.637799550169e-03       1.582378496279e-04       3.955946240698e-04       1.347845605357e-07       7.911892481395e-05      -1.196406839553e+00       2.638051205745e-03       5.909515225862e-01       6.481499338262e-01      -1.589910406110e+00       2.476879946846e-03       3.567982467648e-02      -1.202065335351e+00       2.850025061425e-03      -2.812980745315e-01      -3.733396410549e-04       3.569404238938e-02       3.331126705940e-01      -1.197523337750e+00       2.688105719786e-03      -1.526721909392e+00       2.688105719707e-03 
       1.018500836262e+02       2.720607906382e-04      -1.603153643390e+00       2.666234191850e-03       1.650397441877e-04       4.125993604694e-04       1.450824422883e-07       8.251987209387e-05      -1.202369708260e+00       2.666504022552e-03       5.906004992854e-01       6.473840142372e-01      -1.597557635436e+00       2.498454958841e-03       3.655171144235e-02      -1.208326591201e+00       2.886420936816e-03      -2.882165735516e-01      -3.881620574293e-04       3.656556910020e-02       3.331056119790e-01      -1.203556928001e+00       2.718815382637e-03      -1.534523462003e+00       2.718815382553e-03 
       1.032319456144e+02       2.763326669370e-04      -1.611160533406e+00       2.694422658932e-03       1.720335905018e-04       4.300839762544e-04       1.560170843669e-07       8.601679525089e-05      -1.208375261795e+00       2.694711703974e-03       5.902468234550e-01       6.466169158554e-01      -1.605248930434e+00       2.519594286072e-03       3.742971518332e-02      -1.214641625677e+00       2.922741957962e-03      -2.951919326091e-01      -4.033448933376e-04       3.744316916952e-02       3.330984164773e-01      -1.209636359367e+00       2.749334311553e-03      -1.542413962015e+00       2.749334311465e-03 
       1.048364827399e+02       2.813123354034e-04      -1.620528207505e+00       2.726843926346e-03       1.803985346222e-04       4.509963365556e-04       1.695528459718e-07       9.019926731112e-05      -1.215401499944e+00       2.727156644125e-03       5.898328749423e-01       6.457247826835e-01      -1.614233613169e+00       2.543589826948e-03       3.845660952946e-02      -1.222041445923e+00       2.964821998263e-03      -3.033612044421e-01      -4.214301630643e-04       3.846953833330e-02       3.330898881810e-01      -1.216752439108e+00       2.784530649132e-03      -1.551686630254e+00       2.784530649039e-03 
       1.064410198654e+02       2.863128601842e-04      -1.629970632372e+00       2.758931615707e-03       1.890294136663e-04       4.725735341658e-04       1.840372583029e-07       9.451470683316e-05      -1.222483840372e+00       2.759269537732e-03       5.894154847041e-01       6.448312130258e-01      -1.623274741317e+00       2.566989938574e-03       3.949116064137e-02      -1.229513013627e+00       3.006801090300e-03      -3.116039407702e-01      -4.400092663242e-04       3.950350132059e-02       3.330811719060e-01      -1.223929093374e+00       2.819466497543e-03      -1.561077063809e+00       2.819466497444e-03 
       1.080455569910e+02       2.913342338783e-04      -1.639486836669e+00       2.790685064693e-03       1.979300249855e-04       4.948250624637e-04       1.995214501524e-07       9.896501249273e-05      -1.229621557092e+00       2.791049795697e-03       5.889947091316e-01       6.439362711940e-01      -1.632370779768e+00       2.589790630376e-03       4.053304824863e-02      -1.237055974193e+00       3.048679367354e-03      -3.199184288608e-01      -4.590862874438e-04       4.054473683108e-02       3.330722658058e-01      -1.231165710293e+00       2.854140117484e-03      -1.570584146318e+00       2.854140117379e-03 
       1.096500941165e+02       2.963764482183e-04      -1.649075845120e+00       2.822103642619e-03       2.071041347447e-04       5.177603368617e-04       2.160585107525e-07       1.035520673723e-04      -1.236813921282e+00       2.822496862850e-03       5.885706033234e-01       6.430400220274e-01      -1.641520182418e+00       2.611988001922e-03       4.158194998046e-02      -1.244669971303e+00       3.090456932584e-03      -3.283029367440e-01      -4.786651655155e-04       4.159291939797e-02       3.330631680299e-01      -1.238461673253e+00       2.888550168382e-03      -1.580206740819e+00       2.888550168271e-03 
       1.112546312420e+02       3.014394956391e-04      -1.658736795779e+00       2.853187055384e-03       2.165555131039e-04       5.413887827598e-04       2.337035876003e-07       1.082777565520e-04      -1.244060289238e+00       2.853610522938e-03       5.881431958901e-01       6.421425017666e-01      -1.650721509560e+00       2.633578549288e-03       4.263754156831e-02      -1.252354734759e+00       3.132134164965e-03      -3.367557435660e-01      -4.987497367699e-04       4.264772341967e-02       3.330538767218e-01      -1.245816449451e+00       2.922695704801e-03      -1.589943802606e+00       2.922695704683e-03 
       1.128591683676e+02       3.065233683215e-04      -1.668468762020e+00       2.883934914452e-03       2.262879102107e-04       5.657197755269e-04       2.525139342699e-07       1.131439551054e-04      -1.251359968878e+00       2.884390467692e-03       5.877125309208e-01       6.412437626814e-01      -1.659973250008e+00       2.654558735427e-03       4.369949699902e-02      -1.260109946892e+00       3.173711289255e-03      -3.452751209895e-01      -5.193437074354e-04       4.370882092972e-02       3.330443900198e-01      -1.253229456601e+00       2.956575463264e-03      -1.599794208695e+00       2.956575463139e-03 
       1.144637054931e+02       3.116280582273e-04      -1.678270745313e+00       2.914346708255e-03       2.363050855122e-04       5.907627137806e-04       2.725490367087e-07       1.181525427561e-04      -1.258712214320e+00       2.914836268326e-03       5.872786699657e-01       6.403438748426e-01      -1.669273814000e+00       2.674924962945e-03       4.476748853790e-02      -1.267935237038e+00       3.215188348393e-03      -3.538593339645e-01      -5.404506537117e-04       4.477588170115e-02       3.330347060579e-01      -1.260700056983e+00       2.990187715599e-03      -1.609756749743e+00       2.990187715466e-03 
       1.162241272030e+02       3.172526211430e-04      -1.689104473102e+00       2.947326146876e-03       2.476276353453e-04       6.190690883631e-04       2.960132529302e-07       1.238138176726e-04      -1.266838406508e+00       2.947855329405e-03       5.867990328201e-01       6.393552987404e-01      -1.679532316239e+00       2.696559595766e-03       4.594579088525e-02      -1.276601024736e+00       3.260580163230e-03      -3.633500641780e-01      -5.642024596332e-04       4.595307787446e-02       3.330238521145e-01      -1.268962012133e+00       3.026755915425e-03      -1.620814811398e+00       3.026755915283e-03 
       1.179845489129e+02       3.229022229513e-04      -1.700020129793e+00       2.979900372324e-03       2.593028734036e-04       6.482571835091e-04       3.211119996258e-07       1.296514367018e-04      -1.275026117335e+00       2.980471709882e-03       5.863156629219e-01       6.383654741219e-01      -1.689845717843e+00       2.717446966838e-03       4.713052522039e-02      -1.285350361134e+00       3.305852022707e-03      -3.729144624455e-01      -5.885803136644e-04       4.713661348184e-02       3.330127559883e-01      -1.277291802070e+00       3.062998546521e-03      -1.632004888210e+00       3.062998546369e-03 
       1.197449706227e+02       3.285768537240e-04      -1.711016526118e+00       3.012069250525e-03       2.713365272987e-04       6.783413182468e-04       3.479358038097e-07       1.356682636494e-04      -1.283274459418e+00       3.012685397887e-03       5.858286096239e-01       6.373744604148e-01      -1.700212022195e+00       2.737583138976e-03       4.832125200654e-02      -1.294182856907e+00       3.351004289751e-03      -3.825502421543e-01      -6.135884428484e-04       4.832604739518e-02       3.330014151919e-01      -1.285688673451e+00       3.098913828415e-03      -1.643325428470e+00       3.098913828254e-03 
       1.215053923326e+02       3.342765032557e-04      -1.722092262471e+00       3.043832176320e-03       2.837351443591e-04       7.093378608976e-04       3.765816351335e-07       1.418675721795e-04      -1.291582387836e+00       3.044495917191e-03       5.853379729015e-01       6.363823695046e-01      -1.710629013531e+00       2.756963803344e-03       4.951752964250e-02      -1.303097965776e+00       3.396036777618e-03      -3.922551079638e-01      -6.392308833163e-04       4.952093562326e-02       3.329898272314e-01      -1.294151711512e+00       3.134498233110e-03      -1.654774649053e+00       3.134498232939e-03 
       1.232658140425e+02       3.400011610522e-04      -1.733246034619e+00       3.075188832995e-03       2.965069653110e-04       7.412674132775e-04       4.071560765862e-07       1.482534826555e-04      -1.299948929437e+00       3.075903089677e-03       5.848438257032e-01       6.353892893205e-01      -1.721094562884e+00       2.775585041723e-03       5.071891456328e-02      -1.312095213667e+00       3.440949511717e-03      -4.020267555324e-01      -6.655114781268e-04       5.072083135450e-02       3.329779896059e-01      -1.302680068448e+00       3.169749113882e-03      -1.666350826483e+00       3.169749113699e-03 
       1.250262357524e+02       3.457508175798e-04      -1.744477170570e+00       3.106140642816e-03       3.096635436135e-04       7.741588590337e-04       4.397813721761e-07       1.548317718067e-04      -1.308373585503e+00       3.106908491470e-03       5.843460800580e-01       6.343951497736e-01      -1.731607165199e+00       2.793444780400e-03       5.192496145400e-02      -1.321174601220e+00       3.485744183102e-03      -4.118628986449e-01      -6.924339208692e-04       5.192528854878e-02       3.329658998056e-01      -1.311273368955e+00       3.204669282614e-03      -1.678052815802e+00       3.204669282418e-03 
       1.267866574622e+02       3.515254621752e-04      -1.755784376090e+00       3.136687476450e-03       3.232226132153e-04       8.080565330383e-04       4.746052627327e-07       1.616113066077e-04      -1.316855390925e+00       3.137512167504e-03       5.838447941603e-01       6.334000365177e-01      -1.742164685097e+00       2.810539503241e-03       5.313522345462e-02      -1.330335662804e+00       3.530420861193e-03      -4.217612238754e-01      -7.200016799606e-04       5.313385639218e-02       3.329535553157e-01      -1.319930770698e+00       3.239256703724e-03      -1.689878848002e+00       3.239256703516e-03 
       1.285470791721e+02       3.573250854649e-04      -1.767166017359e+00       3.166828357154e-03       3.372036429164e-04       8.430091072909e-04       5.117828037390e-07       1.686018214582e-04      -1.325393126213e+00       3.167713319045e-03       5.833401208586e-01       6.324041202550e-01      -1.752764639795e+00       2.826864955180e-03       5.434925222892e-02      -1.339577678389e+00       3.574978696948e-03      -4.317194440749e-01      -7.482180870177e-04       5.434608606995e-02       3.329409536115e-01      -1.328651171770e+00       3.273504729158e-03      -1.701826794535e+00       3.273504728936e-03 
       1.303075008820e+02       3.631496770188e-04      -1.778620667847e+00       3.196562856662e-03       3.516187082313e-04       8.790467705782e-04       5.514760231287e-07       1.758093541156e-04      -1.333985727688e+00       3.197511724010e-03       5.828321535025e-01       6.314075194980e-01      -1.763404746239e+00       2.842417544570e-03       5.556659764342e-02      -1.348900083578e+00       3.619417324908e-03      -4.417352461629e-01      -7.770862476821e-04       5.556152383294e-02       3.329280921635e-01      -1.337433617016e+00       3.307409202302e-03      -1.713894686196e+00       3.307409202066e-03 
       1.320726232399e+02       3.690148803159e-04      -1.790178219761e+00       3.225969597568e-03       3.665450761161e-04       9.163626902903e-04       5.940196241921e-07       1.832725380581e-04      -1.342655625859e+00       3.226986396745e-03       5.823195049535e-01       6.304075775464e-01      -1.774111721872e+00       2.857233490245e-03       5.679006962513e-02      -1.358327861330e+00       3.663855776154e-03      -4.518333046297e-01      -8.066888368021e-04       5.678297356134e-02       3.329149330364e-01      -1.346301174908e+00       3.341058947238e-03      -1.726113641732e+00       3.341058946987e-03 
       1.338377455978e+02       3.749051657274e-04      -1.801807096621e+00       3.254969296401e-03       3.819462611524e-04       9.548656528811e-04       6.394451958979e-07       1.909731305762e-04      -1.351379141185e+00       3.256058066064e-03       5.818035648989e-01       6.294069866570e-01      -1.784855242973e+00       2.871267917407e-03       5.801596550823e-02      -1.367835920346e+00       3.708175809702e-03      -4.619846200923e-01      -8.369524059026e-04       5.800673406940e-02       3.329015076592e-01      -1.355229768925e+00       3.374362574225e-03      -1.738449881601e+00       3.374362573958e-03 
       1.356028679557e+02       3.808205241286e-04      -1.813506189696e+00       3.283562646355e-03       3.978227370106e-04       9.945568425264e-04       6.878861610077e-07       1.989113685053e-04      -1.360155449390e+00       3.284727577884e-03       5.812843798294e-01       6.284057847165e-01      -1.795633316096e+00       2.884518660162e-03       5.924382815358e-02      -1.377423938409e+00       3.752377965565e-03      -4.721868875121e-01      -8.678795768285e-04       5.923234807712e-02       3.328878134575e-01      -1.364218673670e+00       3.407318656353e-03      -1.750901639997e+00       3.407318656068e-03 
       1.373679903136e+02       3.867609452727e-04      -1.825274144412e+00       3.311749684993e-03       4.141718975411e-04       1.035429743853e-03       7.394712819961e-07       2.070859487706e-04      -1.368983542078e+00       3.312995120931e-03       5.807620562723e-01       6.274040714245e-01      -1.806443695356e+00       2.896983010238e-03       6.047319956429e-02      -1.387091408592e+00       3.796462058787e-03      -4.824377739550e-01      -8.994727338679e-04       6.045935392569e-02       3.328738478526e-01      -1.373266975159e+00       3.439923813644e-03      -1.763466879863e+00       3.439923813340e-03 
       1.391331126715e+02       3.927264203456e-04      -1.837109754327e+00       3.339530933018e-03       4.309920464820e-04       1.077480116205e-03       7.943365217221e-07       2.154960232410e-04      -1.377862522222e+00       3.340861381899e-03       5.802366632891e-01       6.264019095574e-01      -1.817284276677e+00       2.908658860544e-03       6.170362078944e-02      -1.396837934612e+00       3.840428322886e-03      -4.927349792745e-01      -9.317341338461e-04       6.168729305099e-02       3.328596082550e-01      -1.382373863627e+00       3.472175139445e-03      -1.776143669206e+00       3.472175139122e-03 
       1.408982350294e+02       3.987169393419e-04      -1.849011840557e+00       3.366907017855e-03       4.482842635893e-04       1.120710658973e-03       8.526321694990e-07       2.241421317946e-04      -1.386791513767e+00       3.368327170783e-03       5.797082567241e-01       6.253993551584e-01      -1.828152977491e+00       2.919544331544e-03       6.293463205952e-02      -1.406663140292e+00       3.884277036124e-03      -5.030761739112e-01      -9.646657903024e-04       6.291570228509e-02       3.328450920714e-01      -1.391538543988e+00       3.504071102219e-03      -1.788930065657e+00       3.504071101875e-03 
       1.426633573873e+02       4.047324933653e-04      -1.860979278462e+00       3.393878792218e-03       4.660528480605e-04       1.165132120151e-03       9.145259075355e-07       2.330264240303e-04      -1.395769681686e+00       3.395393536374e-03       5.791768771521e-01       6.243964511785e-01      -1.839047763725e+00       2.929637891458e-03       6.416577313861e-02      -1.416566689471e+00       3.928008641638e-03      -5.134590539918e-01      -9.982695758025e-04       6.414412107575e-02       3.328302966985e-01      -1.400760257789e+00       3.535610004193e-03      -1.801824145669e+00       3.535610003826e-03 
       1.446835218892e+02       4.116479438827e-04      -1.874754445528e+00       3.424252125521e-03       4.869831287136e-04       1.217457821784e-03       9.900196641849e-07       2.434915643568e-04      -1.406104231545e+00       3.425881397326e-03       5.785651663494e-01       6.232483133740e-01      -1.851545928356e+00       2.940215726497e-03       6.557436837568e-02      -1.427996762006e+00       3.977915273410e-03      -5.253903343427e-01      -1.037555717235e-03       6.554945100589e-02       3.328130175752e-01      -1.411383277014e+00       3.571263466348e-03      -1.816710726839e+00       3.571263465955e-03 
       1.467036863910e+02       4.185961610874e-04      -1.888611843597e+00       3.454097816206e-03       5.085636952597e-04       1.271409238149e-03       1.070787359962e-06       2.542818476298e-04      -1.416500693057e+00       3.455848636354e-03       5.779497146107e-01       6.220998931811e-01      -1.864072312435e+00       2.949752077554e-03       6.698183937488e-02      -1.439528346979e+00       4.027669050808e-03      -5.373697285342e-01      -1.077726633935e-03       6.695349535355e-02       3.327953654120e-01      -1.422078691023e+00       3.606442380165e-03      -1.831732597251e+00       3.606442379742e-03 
       1.487238508929e+02       4.255771314267e-04      -1.902549883436e+00       3.483417636554e-03       5.308155847064e-04       1.327038961766e-03       1.157180653663e-06       2.654077923532e-04      -1.426957888847e+00       3.485297399401e-03       5.773305477527e-01       6.209512330559e-01      -1.876623938627e+00       2.958245754389e-03       6.838749496773e-02      -1.451161008721e+00       4.077270862737e-03      -5.493937763884e-01      -1.118784201233e-03       6.835556061632e-02       3.327773362735e-01      -1.432845412334e+00       3.641146196548e-03      -1.846886803139e+00       3.641146196093e-03 
       1.507440153948e+02       4.325908422506e-04      -1.916566565135e+00       3.512212179776e-03       5.537627203348e-04       1.384406800837e-03       1.249584447371e-06       2.768813601674e-04      -1.437474334321e+00       3.514228680361e-03       5.767077958436e-01       6.198024791898e-01      -1.889197411247e+00       2.965694611749e-03       6.979064414952e-02      -1.462894001679e+00       4.126720329824e-03      -5.614590406084e-01      -1.160730010900e-03       6.975495578227e-02       3.327589262099e-01      -1.443682035609e+00       3.675367648781e-03      -1.862169935989e+00       3.675367648293e-03 
       1.527641798967e+02       4.396372801342e-04      -1.930659978500e+00       3.540482329206e-03       5.774306613018e-04       1.443576653254e-03       1.348411767845e-06       2.887153306509e-04      -1.448048612999e+00       3.542643781418e-03       5.760815672422e-01       6.186537558721e-01      -1.901789417250e+00       2.972097019588e-03       7.119059585215e-02      -1.474726645538e+00       4.176017274951e-03      -5.735620651487e-01      -1.203565285355e-03       7.115098685137e-02       3.327401312616e-01      -1.454587209537e+00       3.709101256631e-03      -1.877578612334e+00       3.709101256107e-03 
       1.547843443986e+02       4.467164330569e-04      -1.944828697601e+00       3.568230562967e-03       6.018434584597e-04       1.504608646149e-03       1.454090824932e-06       3.009217292298e-04      -1.458679672460e+00       3.570545608069e-03       5.754518556525e-01       6.175050670973e-01      -1.914397121389e+00       2.977453167821e-03       7.258665934475e-02      -1.486658620946e+00       4.225163028359e-03      -5.856994312044e-01      -1.247290991765e-03       7.254296411136e-02       3.327209474534e-01      -1.465559935937e+00       3.742347836497e-03      -1.893109863358e+00       3.742347835932e-03 
       1.568045089005e+02       4.538282880463e-04      -1.959071073739e+00       3.595458704598e-03       6.270216449037e-04       1.567554112259e-03       1.567059222448e-06       3.135108224519e-04      -1.469366294078e+00       3.597936417808e-03       5.748187135902e-01       6.163564739884e-01      -1.927017459790e+00       2.981762818142e-03       7.397814497159e-02      -1.498689439074e+00       4.274158179953e-03      -5.978676967786e-01      -1.291907715418e-03       7.393019531403e-02       3.327013708010e-01      -1.476599044571e+00       3.775106512887e-03      -1.908760455444e+00       3.775106512280e-03 
       1.588634777989e+02       4.611103893974e-04      -1.973661185199e+00       3.622677027451e-03       6.534908825134e-04       1.633727206283e-03       1.690177011281e-06       3.267454412567e-04      -1.480314158250e+00       3.625330343877e-03       5.741699183447e-01       6.151859629018e-01      -1.939890113289e+00       2.985078854536e-03       7.539093571248e-02      -1.511052607535e+00       4.323940468790e-03      -6.102979677151e-01      -1.338298656823e-03       7.533847816516e-02       3.326810097327e-01      -1.487917343444e+00       3.807989250385e-03      -1.924831172449e+00       3.807989249731e-03 
       1.609224466972e+02       4.684264362988e-04      -1.988323947643e+00       3.649357733093e-03       6.808003528961e-04       1.702000882240e-03       1.821899094805e-06       3.404001764481e-04      -1.491316882872e+00       3.652197087534e-03       5.735177713148e-01       6.140157851154e-01      -1.952769043864e+00       2.987306868494e-03       7.679752873192e-02      -1.523517115221e+00       4.373566130240e-03      -6.227531810454e-01      -1.385615475525e-03       7.674038832252e-02       3.326602321824e-01      -1.499301817559e+00       3.840355998432e-03      -1.941018532879e+00       3.840355997728e-03 
       1.629814155956e+02       4.757764164358e-04      -2.003057596247e+00       3.675502889600e-03       7.089861560197e-04       1.772465390049e-03       1.962870329252e-06       3.544930780099e-04      -1.502373166413e+00       3.678539321553e-03       5.728623260609e-01       6.128460136864e-01      -1.965650973662e+00       2.988447513580e-03       7.819719779353e-02      -1.536082421389e+00       4.423035698237e-03      -6.352297465404e-01      -1.433857832926e-03       7.813520068853e-02       3.326390338901e-01      -1.510751181635e+00       3.872202739134e-03      -1.957318953231e+00       3.872202738377e-03 
       1.650403844940e+02       4.831603179095e-04      -2.017860561984e+00       3.701115332823e-03       7.380932456500e-04       1.845233114125e-03       2.113823768962e-06       3.690466228250e-04      -1.513481855508e+00       3.704360550981e-03       5.722035855440e-01       6.116766740251e-01      -1.978532817118e+00       2.988502481145e-03       7.958921854598e-02      -1.548748128923e+00       4.472350410751e-03      -6.477240756112e-01      -1.483025028779e-03       7.952219104973e-02       3.326174105820e-01      -1.522264285121e+00       3.903527872404e-03      -1.973729009083e+00       3.903527871588e-03 
       1.670993533924e+02       4.905781286472e-04      -2.032731022409e+00       3.726196863191e-03       7.681703376774e-04       1.920425844194e-03       2.275562811691e-06       3.840851688387e-04      -1.524641608160e+00       3.729663290315e-03       5.715416187757e-01       6.105078566060e-01      -1.991411232472e+00       2.987472695855e-03       8.097286908551e-02      -1.561513647283e+00       4.521510406327e-03      -6.602325900399e-01      -1.533116019040e-03       8.090063763703e-02       3.325953579720e-01      -1.533839779716e+00       3.934329908947e-03      -1.990244958147e+00       3.934329908069e-03 
       1.691583222908e+02       4.980298376732e-04      -2.047667208517e+00       3.750749610094e-03       7.992672308977e-04       1.998168077244e-03       2.448948011086e-06       3.996336154488e-04      -1.535851123957e+00       3.754450408723e-03       5.708764874456e-01       6.093396402214e-01      -2.004282929371e+00       2.985359677331e-03       8.234743016924e-02      -1.574378422529e+00       4.570516086918e-03      -6.727517440002e-01      -1.584129468088e-03       8.226982402153e-02       3.325728717583e-01      -1.545476349391e+00       3.964605244887e-03      -2.006863095095e+00       3.964605243942e-03 
       1.712172911892e+02       5.055154331258e-04      -2.062667223922e+00       3.774775259469e-03       8.314311203491e-04       2.078577800873e-03       2.634872162708e-06       4.157155601746e-04      -1.547109008482e+00       3.778724335886e-03       5.702082916747e-01       6.081721367623e-01      -2.017144488768e+00       2.982164763316e-03       8.371218510772e-02      -1.587341801551e+00       4.619367342284e-03      -6.852779720185e-01      -1.636063627937e-03       8.362903259388e-02       3.325499476290e-01      -1.557172570957e+00       3.994349242258e-03      -2.023579554913e+00       3.994349241240e-03 
       1.734744684879e+02       5.137605603072e-04      -2.079182690360e+00       3.800511450408e-03       8.679635997752e-04       2.169908999438e-03       2.854143999496e-06       4.339817998876e-04      -1.559504844832e+00       3.804749522230e-03       5.694722939029e-01       6.068931038883e-01      -2.031228842202e+00       2.977422391641e-03       8.519620530782e-02      -1.601665907700e+00       4.672744985492e-03      -6.990140113387e-01      -1.694052829727e-03       8.510678014147e-02       3.325243083749e-01      -1.570061857049e+00       4.026346088317e-03      -2.042013959235e+00       4.026346087211e-03 
       1.757316457865e+02       5.220463852352e-04      -2.095770693656e+00       3.825620728898e-03       9.058543026823e-04       2.264635756706e-03       3.090573419129e-06       4.529271513411e-04      -1.571955756711e+00       3.830166152501e-03       5.687327735592e-01       6.056150643260e-01      -2.045293001841e+00       2.971386435527e-03       8.666664684241e-02      -1.616107308642e+00       4.725938740869e-03      -7.127496807219e-01      -1.753142953460e-03       8.657074817079e-02       3.324981319132e-01      -1.583019662363e+00       4.057702755973e-03      -2.060557288110e+00       4.057702754772e-03 
       1.779888230852e+02       5.303728950405e-04      -2.112428822801e+00       3.850105889242e-03       9.450909713262e-04       2.362727428315e-03       3.344886624078e-06       4.725454856631e-04      -1.584459977936e+00       3.854977529060e-03       5.679899209199e-01       6.043381503316e-01      -2.059332550947e+00       2.964060177777e-03       8.812257919062e-02      -1.630665193009e+00       4.778948626453e-03      -7.264803915483e-01      -1.813330426846e-03       8.802001183664e-02       3.324714125020e-01      -1.596044138568e+00       4.088412556451e-03      -2.079204453663e+00       4.088412555149e-03 
       1.802460003838e+02       5.387400760413e-04      -2.129154935179e+00       3.873970833251e-03       9.855978509631e-04       2.463994627408e-03       3.617264523968e-06       4.927989254816e-04      -1.597015944290e+00       3.879187600330e-03       5.672439036335e-01       6.030624294580e-01      -2.073343343018e+00       2.955448243633e-03       8.956307726547e-02      -1.645338944212e+00       4.831775534270e-03      -7.402015453336e-01      -1.874611117963e-03       8.945364805724e-02       3.324441443839e-01      -1.609133624790e+00       4.118476117145e-03      -2.097950616601e+00       4.118476115727e-03 
